Time,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,baseline,instrument,granularity
2024-05-27 15:27:00+10:00,0.66334,0.66334,0.66332,0.66332,0.663328,0.663291,0.663291,0.663328,buy,False,0.6632899999999999,,
2024-05-27 15:26:00+10:00,10.57935,10.57935,10.57925,10.57925,10.579565,10.579214,10.579214,10.579565,buy,False,10.5795175,,
2024-05-27 15:27:00+10:00,0.82714,0.82714,0.82712,0.82712,0.827234,0.82718,0.827234,0.82718,sell,False,0.8271674999999999,,
2024-05-27 15:27:00+10:00,1.36666,1.36668,1.36666,1.36668,1.3666649999999998,1.366628,1.366628,1.3666649999999998,buy,False,1.36666875,,
2024-05-27 15:27:00+10:00,1.63544,1.63548,1.63542,1.63546,1.635536,1.63543,1.63543,1.635536,buy,False,1.6355225,,
2024-05-27 15:24:00+10:00,4.863,4.863,4.863,4.863,4.8638,4.863,4.863,4.8638,buy,False,4.863625,,
2024-05-27 15:27:00+10:00,114.698,114.698,114.698,114.698,114.7153,114.71009999999998,114.7153,114.71009999999998,sell,False,114.706125,,
2024-05-27 15:26:00+10:00,18.40728,18.40738,18.40646,18.40716,18.403366,18.400912,18.400912,18.403366,buy,False,18.4048425,,
2024-05-27 15:27:00+10:00,6.877,6.877,6.87671,6.87671,6.877195,6.876721000000001,6.877195,6.876721000000001,sell,True,6.876995,,
2024-05-27 15:27:00+10:00,19.9687,19.96921,19.9687,19.96921,19.966498,19.963696,19.963696,19.966498,buy,False,19.96796125,,
2024-05-27 15:27:00+10:00,3.92075,3.92085,3.9207,3.9207,3.920954,3.9207899999999993,3.920954,3.9207899999999993,sell,False,3.9208625,,
2024-05-27 15:27:00+10:00,1.92076,1.92082,1.92076,1.9208,1.920893,1.920765,1.920765,1.920893,buy,False,1.92086375,,
2024-05-27 15:27:00+10:00,0.61278,0.61279,0.61278,0.61278,0.612805,0.61275,0.61275,0.612805,buy,False,0.61274625,,
2024-05-27 15:24:00+10:00,7.81104,7.81104,7.81104,7.81104,7.811063999999999,7.811001,7.811001,7.811063999999999,buy,False,7.811047500000001,,
2024-05-27 15:27:00+10:00,20.13612,20.13612,20.13602,20.13602,20.131939,20.128992,20.128992,20.131939,buy,False,20.13353375,,
2024-05-27 15:27:00+10:00,1.08484,1.08487,1.08482,1.08487,1.084857,1.084817,1.084817,1.084857,buy,False,1.08483375,,
2024-05-27 15:28:00+10:00,4.7866,4.7866,4.7866,4.7866,4.786499999999999,4.786187,4.786187,4.786499999999999,buy,False,4.786205,,
2024-05-27 15:27:00+10:00,0.98764,0.98764,0.98764,0.98764,0.98778,0.987756,0.98778,0.987756,sell,False,0.9877575,,
2024-05-27 15:28:00+10:00,1.08246,1.08246,1.08246,1.08246,1.0825049999999998,1.082459,1.082459,1.0825049999999998,buy,False,1.08249375,,
2024-05-27 15:28:00+10:00,0.66898,0.66898,0.66898,0.66898,0.669028,0.669003,0.669028,0.669003,sell,False,0.6689962500000001,,
2024-05-27 15:28:00+10:00,1.27414,1.27414,1.2741,1.2741,1.274142,1.274075,1.274075,1.274142,buy,False,1.27409625,,
2024-05-27 15:28:00+10:00,16.67085,16.67085,16.67085,16.67085,16.673755,16.672854,16.673755,16.672854,sell,False,16.67301375,,
2024-05-27 15:28:00+10:00,0.90654,0.90654,0.90654,0.90654,0.906521,0.906482,0.906482,0.906521,buy,False,0.9064975,,
2024-05-27 15:28:00+10:00,7.45998,7.45998,7.45994,7.45994,7.460405,7.460105999999999,7.460405,7.460105999999999,sell,False,7.46022875,,
2024-05-27 15:28:00+10:00,1.48256,1.48258,1.48256,1.48256,1.482595,1.4825510000000002,1.4825510000000002,1.482595,buy,False,1.4825775,,
2024-05-27 15:27:00+10:00,353.998,354.044,353.998,354.044,354.0556,354.0172,354.0172,354.0556,buy,True,354.034375,,
2024-05-27 15:28:00+10:00,10.65509,10.65514,10.65502,10.65514,10.654871,10.654506,10.654506,10.654871,buy,False,10.65484875,,
2024-05-27 15:28:00+10:00,1.71978,1.71978,1.71976,1.71976,1.7199939999999998,1.7198889999999998,1.7199939999999998,1.7198889999999998,sell,False,1.71991125,,
2024-05-27 15:28:00+10:00,103.983,103.983,103.978,103.978,103.9907,103.9806,103.9907,103.9806,sell,False,103.979125,,
2024-05-27 15:27:00+10:00,8.514,8.514,8.514,8.514,8.517700000000001,8.5167,8.517700000000001,8.5167,sell,False,8.5155,,
2024-05-27 15:28:00+10:00,116.132,116.132,116.13,116.13,116.1354,116.128,116.128,116.1354,buy,False,116.1265,,
2024-05-27 15:28:00+10:00,23.45252,23.4529,23.45252,23.4528,23.451356,23.447925,23.447925,23.451356,buy,False,23.4530025,,
2024-05-27 15:28:00+10:00,156.754,156.754,156.753,156.754,156.7711,156.7644,156.7711,156.7644,sell,False,156.761,,
2024-05-27 15:27:00+10:00,34.9689,34.97035,34.9689,34.96995,34.970175999999995,34.968135000000004,34.968135000000004,34.970175999999995,buy,False,34.96853125,,
2024-05-27 15:28:00+10:00,170.057,170.057,170.052,170.052,170.0728,170.06339999999997,170.0728,170.06339999999997,sell,False,170.05925,,
2024-05-27 15:27:00+10:00,0.89536,0.89536,0.89532,0.89536,0.8954510000000001,0.895397,0.8954510000000001,0.895397,sell,False,0.8954012499999999,,
2024-05-27 15:28:00+10:00,1.77032,1.7704,1.77031,1.7704,1.770451,1.77033,1.77033,1.770451,buy,False,1.77044125,,
2024-05-27 15:28:00+10:00,9.95232,9.95232,9.9519,9.952,9.952333,9.95185,9.95185,9.952333,buy,False,9.9519825,,
2024-05-27 15:28:00+10:00,171.458,171.458,171.448,171.45,171.4661,171.4578,171.4661,171.4578,sell,False,171.45675,,
2024-05-27 15:28:00+10:00,8.47378,8.47378,8.47342,8.47342,8.47378,8.473483,8.47378,8.473483,sell,True,8.47353,,
2024-05-27 15:28:00+10:00,1.74124,1.74124,1.74116,1.74116,1.741273,1.741218,1.741273,1.741218,sell,True,1.74123125,,
2024-05-27 15:28:00+10:00,36.574,36.574,36.574,36.574,36.578,36.5748,36.578,36.5748,sell,True,36.5785,,
2024-05-27 15:28:00+10:00,1.16484,1.1649,1.16482,1.16484,1.164941,1.164883,1.164941,1.164883,sell,False,1.16488,,
2024-05-27 15:28:00+10:00,0.60645,0.60647,0.60645,0.60646,0.6064809999999999,0.606437,0.606437,0.6064809999999999,buy,True,0.60644125,,
2024-05-27 15:28:00+10:00,0.56028,0.56028,0.56024,0.56024,0.56027,0.560233,0.560233,0.56027,buy,True,0.5602275,,
2024-05-27 15:28:00+10:00,5.1814,5.18144,5.18118,5.18118,5.181272000000001,5.180909,5.180909,5.181272000000001,buy,False,5.18098375,,
2024-05-27 15:28:00+10:00,0.91427,0.91429,0.91426,0.91429,0.9143,0.914273,0.914273,0.9143,buy,True,0.91427875,,
2024-05-27 15:28:00+10:00,5.7155,5.7155,5.7155,5.7155,5.7156590000000005,5.715511,5.7156590000000005,5.715511,sell,True,5.71552,,
2024-05-27 15:28:00+10:00,4.25355,4.2538,4.25305,4.25335,4.253645,4.25342,4.253645,4.25342,sell,True,4.253525,,
2024-05-27 15:28:00+10:00,20.06786,20.06793,20.06786,20.06793,20.070224,20.069463,20.070224,20.069463,sell,False,20.068977500000003,,
2024-05-27 15:28:00+10:00,384.088,384.113,384.068,384.113,384.1087,384.0423,384.0423,384.1087,buy,False,384.0735,,
2024-05-27 15:28:00+10:00,4.9955,4.99575,4.99525,4.99525,4.996,4.995768,4.996,4.995768,sell,False,4.99578125,,
2024-05-27 15:28:00+10:00,1.34977,1.3498,1.34976,1.3498,1.3499409999999998,1.349882,1.3499409999999998,1.349882,sell,False,1.349905,,
2024-05-27 15:28:00+10:00,11.55915,11.55932,11.55888,11.55888,11.558685,11.558203,11.558203,11.558685,buy,False,11.55855375,,
2024-05-27 15:28:00+10:00,2.0792,2.07924,2.07914,2.07923,2.079341,2.079216,2.079216,2.079341,buy,False,2.07932875,,
2024-05-27 15:28:00+10:00,22.7142,22.7152,22.7137,22.71505,22.71495,22.712485,22.712485,22.71495,buy,False,22.71393125,,
2024-05-27 15:28:00+10:00,11.47595,11.47595,11.47585,11.4759,11.475975,11.475862,11.475862,11.475975,buy,False,11.47593875,,
2024-05-27 15:28:00+10:00,0.85146,0.85148,0.85146,0.85148,0.8514520000000001,0.851432,0.851432,0.8514520000000001,buy,False,0.8514575,,
2024-05-27 15:28:00+10:00,8.54391,8.54394,8.54324,8.54324,8.543451,8.543019000000001,8.543019000000001,8.543451,buy,False,8.54326375,,
2024-05-27 15:28:00+10:00,96.059,96.06,96.052,96.056,96.0663,96.0572,96.0663,96.0572,sell,False,96.055125,,
2024-05-27 15:28:00+10:00,24.642,24.6424,24.64145,24.6424,24.64277,24.639465,24.639465,24.64277,buy,False,24.6410125,,
2024-05-27 15:28:00+10:00,0.67734,0.67738,0.67734,0.67736,0.6773239999999999,0.67728,0.67728,0.6773239999999999,buy,False,0.67730125,,
2024-05-27 15:28:00+10:00,0.99182,0.99185,0.99182,0.99185,0.991877,0.991852,0.991877,0.991852,sell,False,0.99185125,,
2024-05-27 15:28:00+10:00,0.83745,0.83745,0.83742,0.83744,0.837455,0.837411,0.837411,0.837455,buy,False,0.83741625,,
2024-05-27 15:28:00+10:00,7.25907,7.25912,7.259,7.25902,7.259145999999999,7.258952000000001,7.258952000000001,7.259145999999999,buy,False,7.25913,,
2024-05-27 15:28:00+10:00,32.21446,32.21487,32.21395,32.21487,32.215982,32.214603999999994,32.214603999999994,32.215982,buy,True,32.2152125,,
2024-05-27 15:28:00+10:00,199.72,199.72,199.71,199.711,199.7433,199.7312,199.7433,199.7312,sell,False,199.726,,
2024-05-27 15:28:00+10:00,1.46432,1.46432,1.46427,1.46427,1.4644590000000002,1.4643909999999998,1.4644590000000002,1.4643909999999998,sell,False,1.46441,,
2024-05-27 15:28:00+10:00,0.66332,0.66334,0.66331,0.66334,0.663322,0.6632830000000001,0.6632830000000001,0.663322,buy,False,0.663295,,
2024-05-27 15:28:00+10:00,10.57885,10.5791,10.57885,10.57896,10.579552,10.579299,10.579552,10.579299,sell,False,10.57948,,
2024-05-27 15:28:00+10:00,0.82714,0.82716,0.82709,0.82716,0.827219,0.827157,0.827157,0.827219,buy,True,0.82716125,,
2024-05-27 15:28:00+10:00,1.36663,1.36667,1.36662,1.36662,1.366675,1.366631,1.366675,1.366631,sell,False,1.36666375,,
2024-05-27 15:28:00+10:00,1.63544,1.63548,1.63535,1.63536,1.6355499999999998,1.635441,1.6355499999999998,1.635441,sell,True,1.635505,,
2024-05-27 15:24:00+10:00,4.863,4.863,4.863,4.863,4.8638,4.863,4.863,4.8638,buy,False,4.863625,,
2024-05-27 15:28:00+10:00,114.698,114.704,114.698,114.704,114.7124,114.7068,114.7124,114.7068,sell,False,114.704,,
2024-05-27 15:28:00+10:00,18.40718,18.40733,18.40638,18.40675,18.405803,18.403337,18.403337,18.405803,buy,False,18.40763125,,
2024-05-27 15:28:00+10:00,6.87648,6.87738,6.87643,6.87731,6.87723,6.876703999999999,6.876703999999999,6.87723,buy,False,6.877095,,
2024-05-27 15:28:00+10:00,19.96911,19.96944,19.96788,19.96844,19.967798,19.964906,19.964906,19.967798,buy,False,19.96926875,,
2024-05-27 15:29:00+10:00,3.92075,3.92075,3.92075,3.92075,3.920959,3.92075,3.920959,3.92075,sell,False,3.92084375,,
2024-05-27 15:29:00+10:00,1.92064,1.92064,1.92064,1.92064,1.92088,1.920759,1.92088,1.920759,sell,False,1.92079875,,
2024-05-27 15:28:00+10:00,0.61278,0.61281,0.61276,0.61281,0.612795,0.612739,0.612739,0.612795,buy,False,0.61275,,
2024-05-27 15:24:00+10:00,7.81104,7.81104,7.81104,7.81104,7.811063999999999,7.811001,7.811001,7.811063999999999,buy,False,7.811047500000001,,
2024-05-27 15:29:00+10:00,20.13409,20.13446,20.13409,20.13446,20.13478,20.131631,20.131631,20.13478,buy,False,20.135315,,
2024-05-27 15:28:00+10:00,1.08487,1.08487,1.08482,1.08482,1.084856,1.084813,1.084813,1.084856,buy,False,1.08482625,,
2024-05-27 15:30:00+10:00,4.7871,4.7871,4.78692,4.78692,4.786496,4.786124,4.786124,4.786496,buy,False,4.7863975,,
2024-05-27 15:30:00+10:00,0.9877,0.9877,0.9877,0.9877,0.987746,0.987728,0.987746,0.987728,sell,False,0.98771625,,
2024-05-27 15:30:00+10:00,1.08252,1.08254,1.08252,1.08252,1.082522,1.082481,1.082481,1.082522,buy,False,1.08251,,
2024-05-27 15:30:00+10:00,0.66904,0.66904,0.66903,0.66903,0.669025,0.669,0.669,0.669025,buy,False,0.66900125,,
2024-05-27 15:30:00+10:00,1.27414,1.27415,1.2741,1.2741,1.27413,1.274056,1.274056,1.27413,buy,False,1.27409625,,
2024-05-27 15:30:00+10:00,16.66956,16.6703,16.66866,16.6703,16.672917,16.671772999999998,16.672917,16.671772999999998,sell,False,16.671835,,
2024-05-27 15:30:00+10:00,0.90662,0.90664,0.90662,0.90662,0.906537,0.906491,0.906491,0.906537,buy,False,0.9065325,,
2024-05-27 15:30:00+10:00,7.46046,7.46046,7.46008,7.46008,7.460478999999999,7.460120000000001,7.460478999999999,7.460120000000001,sell,True,7.46032625,,
2024-05-27 15:30:00+10:00,1.48256,1.48257,1.48253,1.48257,1.482599,1.482546,1.482546,1.482599,buy,False,1.48256875,,
2024-05-27 15:30:00+10:00,354.047,354.047,354.014,354.042,354.0547,354.0138,354.0138,354.0547,buy,False,354.02512499999995,,
2024-05-27 15:30:00+10:00,10.6554,10.6554,10.65533,10.65533,10.655175000000002,10.654745,10.654745,10.655175000000002,buy,False,10.65510875,,
2024-05-27 15:30:00+10:00,1.71977,1.71977,1.71972,1.71974,1.719941,1.7198240000000002,1.719941,1.7198240000000002,sell,False,1.71982375,,
2024-05-27 15:30:00+10:00,103.994,103.994,103.972,103.972,103.98690000000002,103.9754,103.98690000000002,103.9754,sell,True,103.978875,,
2024-05-27 15:28:00+10:00,8.515,8.515,8.515,8.515,8.5168,8.5158,8.5168,8.5158,sell,False,8.514624999999999,,
2024-05-27 15:30:00+10:00,116.126,116.128,116.124,116.124,116.1312,116.1249,116.1312,116.1249,sell,True,116.126125,,
2024-05-27 15:30:00+10:00,23.45244,23.45244,23.45184,23.45209,23.453927,23.450477,23.450477,23.453927,buy,False,23.45254125,,
2024-05-27 15:30:00+10:00,156.751,156.751,156.741,156.742,156.7631,156.7569,156.7631,156.7569,sell,False,156.75324999999998,,
2024-05-27 15:30:00+10:00,34.97025,34.97025,34.97025,34.97025,34.970426,34.96832,34.96832,34.970426,buy,False,34.969175,,
2024-05-27 15:30:00+10:00,170.053,170.054,170.04,170.04,170.06390000000002,170.05429999999998,170.06390000000002,170.05429999999998,sell,False,170.05124999999998,,
2024-05-27 15:30:00+10:00,0.89546,0.89546,0.89538,0.8954,0.8954280000000001,0.895365,0.895365,0.8954280000000001,buy,False,0.8954,,
2024-05-27 15:30:00+10:00,1.7702,1.77038,1.7702,1.77031,1.770476,1.770336,1.770476,1.770336,sell,False,1.77038375,,
2024-05-27 15:30:00+10:00,9.95234,9.95234,9.95208,9.95216,9.952233,9.951722,9.951722,9.952233,buy,False,9.95198875,,
2024-05-27 15:30:00+10:00,171.448,171.448,171.433,171.436,171.45929999999998,171.45059999999998,171.45929999999998,171.45059999999998,sell,False,171.450375,,
2024-05-27 15:30:00+10:00,8.474,8.474,8.47388,8.47392,8.4738,8.473465000000001,8.473465000000001,8.4738,buy,False,8.4736425,,
2024-05-27 15:30:00+10:00,1.74116,1.7412,1.74116,1.74118,1.741255,1.741197,1.741255,1.741197,sell,True,1.741215,,
2024-05-27 15:30:00+10:00,36.574,36.574,36.574,36.574,36.578700000000005,36.5752,36.578700000000005,36.5752,sell,False,36.57825,,
2024-05-27 15:30:00+10:00,1.16491,1.16491,1.16488,1.1649,1.1649189999999998,1.164859,1.164859,1.1649189999999998,buy,False,1.16486625,,
2024-05-27 15:30:00+10:00,0.60655,0.60655,0.60648,0.60655,0.6064830000000001,0.6064309999999999,0.6064309999999999,0.6064830000000001,buy,False,0.60646875,,
2024-05-27 15:30:00+10:00,0.56032,0.56032,0.56027,0.56031,0.5602609999999999,0.560223,0.560223,0.5602609999999999,buy,False,0.5602462500000001,,
2024-05-27 15:30:00+10:00,5.18215,5.18224,5.18139,5.18224,5.181377,5.180913,5.180913,5.181377,buy,False,5.18137875,,
2024-05-27 15:30:00+10:00,0.91426,0.9143,0.91426,0.91426,0.914291,0.914267,0.914291,0.914267,sell,False,0.91426125,,
2024-05-27 15:30:00+10:00,5.71592,5.71592,5.71562,5.7159,5.715661,5.715477,5.715477,5.715661,buy,False,5.7155975,,
2024-05-27 15:30:00+10:00,4.25345,4.25355,4.2532,4.2534,4.253660000000001,4.253355,4.253355,4.253660000000001,buy,False,4.2534375,,
2024-05-27 15:30:00+10:00,20.06772,20.06772,20.06625,20.06625,20.069185,20.068493,20.069185,20.068493,sell,False,20.06796625,,
2024-05-27 15:30:00+10:00,384.086,384.098,384.048,384.087,384.1084,384.0388,384.0388,384.1084,buy,False,384.062625,,
2024-05-27 15:30:00+10:00,4.99566,4.99575,4.99566,4.99575,4.995925000000001,4.995659000000001,4.995659000000001,4.995925000000001,buy,True,4.99571875,,
2024-05-27 15:30:00+10:00,1.34972,1.34978,1.34972,1.34972,1.349915,1.349846,1.349915,1.349846,sell,False,1.349835,,
2024-05-27 15:30:00+10:00,11.55968,11.5598,11.5595,11.5598,11.559041,11.558421,11.558421,11.559041,buy,False,11.55898,,
2024-05-27 15:30:00+10:00,2.07902,2.0792,2.07899,2.079,2.079345,2.079205,2.079345,2.079205,sell,False,2.0792325,,
2024-05-27 15:30:00+10:00,22.7154,22.7154,22.7121,22.7127,22.715285,22.71254,22.71254,22.715285,buy,False,22.7140375,,
2024-05-27 15:30:00+10:00,11.47585,11.47675,11.4756,11.4761,11.476043,11.475817,11.475817,11.476043,buy,True,11.47590625,,
2024-05-27 15:30:00+10:00,0.85146,0.85147,0.85146,0.85147,0.8514649999999999,0.851447,0.851447,0.8514649999999999,buy,False,0.8514612500000001,,
2024-05-27 15:30:00+10:00,8.54354,8.54354,8.5432,8.54342,8.543516,8.543116000000001,8.543116000000001,8.543516,buy,False,8.54342,,
2024-05-27 15:30:00+10:00,96.067,96.067,96.049,96.058,96.0609,96.0515,96.0515,96.0609,buy,False,96.053875,,
2024-05-27 15:30:00+10:00,24.6442,24.6442,24.6403,24.64035,24.642925,24.63942,24.63942,24.642925,buy,False,24.64131875,,
2024-05-27 15:30:00+10:00,0.67737,0.67738,0.67735,0.67736,0.677332,0.677289,0.677289,0.677332,buy,False,0.67732,,
2024-05-27 15:30:00+10:00,0.99188,0.99188,0.99187,0.99188,0.991867,0.991845,0.991845,0.991867,buy,False,0.99184625,,
2024-05-27 15:30:00+10:00,0.8375,0.83752,0.83744,0.83749,0.837453,0.837402,0.837402,0.837453,buy,False,0.83743625,,
2024-05-27 15:30:00+10:00,7.25882,7.2593,7.25878,7.25906,7.259218,7.258996000000001,7.258996000000001,7.259218,buy,True,7.259080000000001,,
2024-05-27 15:30:00+10:00,32.21802,32.21804,32.21708,32.21738,32.216656,32.214867,32.214867,32.216656,buy,False,32.21557,,
2024-05-27 15:30:00+10:00,199.72,199.72,199.704,199.71,199.7315,199.7199,199.7315,199.7199,sell,False,199.717625,,
2024-05-27 15:30:00+10:00,1.4643,1.46432,1.4643,1.46432,1.4644309999999998,1.464363,1.4644309999999998,1.464363,sell,False,1.4643587500000002,,
2024-05-27 15:30:00+10:00,0.66342,0.66344,0.66334,0.66343,0.6633340000000001,0.663281,0.663281,0.6633340000000001,buy,False,0.66333375,,
2024-05-27 15:30:00+10:00,10.57853,10.57886,10.57806,10.5785,10.579465,10.579101,10.579465,10.579101,sell,False,10.57924125,,
2024-05-27 15:30:00+10:00,0.82719,0.82722,0.82712,0.82721,0.8271979999999999,0.827129,0.827129,0.8271979999999999,buy,False,0.8271575000000001,,
2024-05-27 15:30:00+10:00,1.36656,1.36664,1.36656,1.36656,1.366679,1.366629,1.366679,1.366629,sell,False,1.36663375,,
2024-05-27 15:30:00+10:00,1.63528,1.63546,1.63517,1.63517,1.6355460000000002,1.635409,1.6355460000000002,1.635409,sell,False,1.635415,,
2024-05-27 15:29:00+10:00,4.864,4.864,4.864,4.864,4.8638,4.8632,4.8632,4.8638,buy,False,4.863625,,
2024-05-27 15:30:00+10:00,114.703,114.704,114.694,114.696,114.7066,114.7009,114.7066,114.7009,sell,True,114.70025,,
2024-05-27 15:31:00+10:00,18.4064,18.40644,18.4064,18.40644,18.407974,18.406561,18.407974,18.406561,sell,True,18.40714625,,
2024-05-27 15:31:00+10:00,6.87684,6.8769,6.87684,6.8769,6.877217999999999,6.87675,6.87675,6.877217999999999,buy,False,6.877021249999999,,
2024-05-27 15:31:00+10:00,19.96876,19.96876,19.96876,19.96876,19.970178,19.968454,19.968454,19.970178,buy,False,19.96907625,,
2024-05-27 15:31:00+10:00,3.92075,3.92085,3.92065,3.92085,3.920924,3.920653,3.920653,3.920924,buy,False,3.9207375,,
2024-05-27 15:31:00+10:00,1.9205,1.92054,1.9205,1.92054,1.920831,1.920691,1.920831,1.920691,sell,False,1.92068,,
2024-05-27 15:31:00+10:00,0.61286,0.61286,0.61284,0.61284,0.612802,0.61274,0.61274,0.612802,buy,False,0.612805,,
2024-05-27 15:30:00+10:00,7.81102,7.81104,7.81101,7.81102,7.81105,7.811020999999999,7.81105,7.811020999999999,sell,True,7.811041250000001,,
2024-05-27 15:31:00+10:00,20.13439,20.13441,20.13439,20.13441,20.135997,20.134199,20.134199,20.135997,buy,False,20.13505625,,
2024-05-27 15:31:00+10:00,1.08482,1.08484,1.08482,1.08484,1.0848559999999998,1.084811,1.084811,1.0848559999999998,buy,False,1.08484375,,
2024-05-27 16:31:00+10:00,1.0847,1.08471,1.08464,1.08465,1.084688,1.084622,1.084622,1.084688,buy,False,1.08468875,,
2024-05-27 16:31:00+10:00,156.816,156.827,156.813,156.815,156.8277,156.81369999999998,156.81369999999998,156.8277,buy,False,156.81987500000002,,
2024-05-27 16:31:00+10:00,1.27426,1.27426,1.2742,1.27421,1.274136,1.274039,1.274039,1.274136,buy,False,1.2741525,,
2024-05-27 16:31:00+10:00,0.66348,0.66348,0.66345,0.66345,0.663413,0.663318,0.663318,0.663413,buy,False,0.6634175,,
2024-05-27 16:31:00+10:00,1.36616,1.36626,1.36616,1.3662,1.366285,1.366204,1.366285,1.366204,sell,False,1.36621,,
2024-05-27 16:31:00+10:00,0.91484,0.91492,0.91484,0.91492,0.9148879999999998,0.914823,0.914823,0.9148879999999998,buy,True,0.91486125,,
2024-05-27 16:31:00+10:00,0.61285,0.61286,0.61282,0.61282,0.612722,0.612665,0.612665,0.612722,buy,False,0.6127450000000001,,
2024-05-27 16:32:00+10:00,0.85124,0.85124,0.85124,0.85124,0.851345,0.8513,0.851345,0.8513,sell,False,0.85129875,,
2024-05-27 16:32:00+10:00,1.63489,1.63489,1.63483,1.63483,1.635139,1.6349619999999998,1.635139,1.6349619999999998,sell,False,1.63495875,,
2024-05-27 16:32:00+10:00,1.76993,1.76993,1.76993,1.76993,1.770331,1.770193,1.770331,1.770193,sell,False,1.77014875,,
2024-05-27 16:32:00+10:00,170.089,170.089,170.082,170.086,170.105,170.0891,170.105,170.0891,sell,True,170.09637500000002,,
2024-05-27 16:32:00+10:00,0.99234,0.99234,0.99234,0.99234,0.992345,0.992295,0.992295,0.992345,buy,False,0.99233,,
2024-05-27 16:32:00+10:00,1.48182,1.48183,1.48181,1.48182,1.48192,1.481826,1.48192,1.481826,sell,False,1.48187875,,
2024-05-27 16:32:00+10:00,1.92058,1.9206,1.92054,1.92054,1.920714,1.920521,1.920521,1.920714,buy,False,1.92057125,,
2024-05-27 16:32:00+10:00,2.07926,2.07926,2.07926,2.07926,2.079525,2.079357,2.079525,2.079357,sell,False,2.07938125,,
2024-05-27 16:32:00+10:00,199.815,199.815,199.81,199.815,199.81760000000003,199.7983,199.7983,199.81760000000003,buy,False,199.812375,,
2024-05-27 16:32:00+10:00,1.74083,1.74083,1.74083,1.74083,1.740768,1.7406669999999995,1.7406669999999995,1.740768,buy,False,1.7407825,,
2024-05-27 16:32:00+10:00,1.16582,1.16582,1.16582,1.16582,1.165704,1.165607,1.165607,1.165704,buy,False,1.1657075,,
2024-05-27 16:32:00+10:00,1.08264,1.08264,1.08264,1.08264,1.082755,1.082661,1.082755,1.082661,sell,False,1.08269125,,
2024-05-27 16:32:00+10:00,104.036,104.04,104.036,104.04,104.0399,104.0252,104.0252,104.0399,buy,False,104.038,,
2024-05-27 16:32:00+10:00,0.60701,0.60702,0.60699,0.60702,0.6069410000000001,0.606871,0.606871,0.6069410000000001,buy,False,0.60694625,,
2024-05-27 16:32:00+10:00,0.90639,0.90641,0.90639,0.9064,0.906369,0.90628,0.90628,0.906369,buy,False,0.9063775,,
2024-05-27 16:32:00+10:00,96.098,96.1,96.097,96.1,96.0926,96.0821,96.0821,96.0926,buy,False,96.092625,,
2024-05-27 16:32:00+10:00,0.56069,0.56069,0.56068,0.56069,0.560589,0.560541,0.560541,0.560589,buy,False,0.56060625,,
2024-05-27 16:32:00+10:00,0.83723,0.83723,0.83723,0.83723,0.837144,0.8370789999999999,0.8370789999999999,0.837144,buy,False,0.8371725,,
2024-05-27 16:32:00+10:00,114.782,114.784,114.78,114.784,114.7903,114.7811,114.7811,114.7903,buy,False,114.7845,,
2024-05-27 16:32:00+10:00,0.66968,0.66972,0.66968,0.66972,0.669675,0.669623,0.669623,0.669675,buy,False,0.66965625,,
2024-05-27 16:32:00+10:00,171.396,171.4,171.396,171.397,171.422,171.4076,171.422,171.4076,sell,False,171.411125,,
2024-05-27 16:33:00+10:00,1.08467,1.08471,1.08465,1.08471,1.084703,1.084641,1.084641,1.084703,buy,False,1.08468875,,
2024-05-27 16:33:00+10:00,156.822,156.826,156.812,156.825,156.8279,156.8144,156.8144,156.8279,buy,False,156.818375,,
2024-05-27 16:33:00+10:00,1.27424,1.27425,1.27422,1.27423,1.2741969999999998,1.27411,1.27411,1.2741969999999998,buy,False,1.27419375,,
2024-05-27 16:33:00+10:00,0.66344,0.66344,0.66342,0.66342,0.6634490000000001,0.663359,0.663359,0.6634490000000001,buy,False,0.663435,,
2024-05-27 16:33:00+10:00,1.36626,1.36628,1.36625,1.36628,1.366263,1.366189,1.366189,1.366263,buy,False,1.3662175,,
2024-05-27 16:33:00+10:00,0.91495,0.91495,0.91493,0.91493,0.914903,0.914853,0.914853,0.914903,buy,False,0.91487875,,
2024-05-27 16:33:00+10:00,0.61282,0.61282,0.61281,0.61281,0.61277,0.612716,0.612716,0.61277,buy,False,0.6127900000000001,,
2024-05-27 16:33:00+10:00,0.85124,0.85126,0.85124,0.85126,0.8513270000000001,0.851284,0.8513270000000001,0.851284,sell,False,0.851285,,
2024-05-27 16:33:00+10:00,1.63496,1.63502,1.6349,1.63502,1.635115,1.63493,1.63493,1.635115,buy,True,1.6349625,,
2024-05-27 16:33:00+10:00,1.76996,1.77006,1.76996,1.77004,1.7702830000000005,1.770142,1.7702830000000005,1.770142,sell,False,1.77009125,,
2024-05-27 16:33:00+10:00,170.101,170.108,170.088,170.098,170.1075,170.0904,170.0904,170.1075,buy,False,170.096375,,
2024-05-27 16:33:00+10:00,0.9924,0.99242,0.9924,0.99242,0.992363,0.992314,0.992314,0.992363,buy,False,0.992345,,
2024-05-27 16:33:00+10:00,1.4819,1.48197,1.48189,1.48197,1.481936,1.4818349999999998,1.4818349999999998,1.481936,buy,False,1.48189,,
2024-05-27 16:33:00+10:00,1.92072,1.92072,1.92064,1.92068,1.920716,1.920515,1.920515,1.920716,buy,False,1.9206025,,
